"X"	"target_id"	"ens_gene"	"ext_gene"	"pval"	"qval"	"b"	"se_b"	"mean_obs"	"var_obs"	"tech_var"	"sigma_sq"	"smooth_sigma_sq"	"final_sigma_sq"
"14163"	14163	"ENST00000525158"	"ENSG00000134809"	"TIMM10"	0.024236669504638	0.087842739462831	-1.46063704474247	0.648204994257158	3.18716246528993	0.670279060342671	0.170896859458783	-0.133095750208195	0.4593577124111	0.4593577124111
"14167"	14167	"ENST00000435532"	"ENSG00000069869"	"NEDD4"	0.0242859423491939	0.0879964701537956	-0.443090292143362	0.196703879155178	5.86762385905701	0.0978403803140441	0.0512086754634171	-0.0025315776927457	0.00682994864862526	0.00682994864862526
"14172"	14172	"ENST00000586608"	"ENSG00000104886"	"PLEKHJ1"	0.0243140434130092	0.0880609946007612	-2.37703923126821	1.05546260115759	1.96708575424849	2.40352331388687	0.772957515372434	0.112578311865604	0.898044438291076	0.898044438291076
"14183"	14183	"ENST00000474657"	"ENSG00000088832"	"FKBP1A"	0.0243976296513471	0.0883014260215012	-3.69611608904087	1.64212773789299	4.42229113210103	7.33428245216907	1.30430846716641	2.7405667941699	0.0506902907752278	2.7405667941699
"14185"	14185	"ENST00000397418"	"ENSG00000171320"	"ESCO2"	0.0244065644930275	0.0883240058065506	-2.63135815888153	1.16914533914662	2.09207557170238	2.97769895760311	1.18017475904704	-0.0545682221602943	0.870176477025367	0.870176477025367
"14187"	14187	"ENST00000338733"	"ENSG00000113838"	"TBCCD1"	0.0244165882855245	0.0883451265152986	-0.509009570248688	0.226175207464413	4.77160856338404	0.0898373468698993	0.0477809239440933	-0.0326432688335018	0.028951912763262	0.028951912763262
"14189"	14189	"ENST00000528454"	"ENSG00000116337"	"AMPD2"	0.024450284511068	0.0884589106590682	-2.95615274063818	1.31385798132849	1.26014306490561	3.0226242241058	1.64392247753225	-1.14270683214348	0.945411715118593	0.945411715118593
"14197"	14197	"ENST00000394903"	"ENSG00000148719"	"DNAJB12"	0.0244939192871083	0.0885619239250058	-0.164726815168562	0.0732349598002337	6.66287098045678	0.0145765082950033	0.00189856600146765	0.00614647300394512	0.00426632663180062	0.00614647300394512
"14198"	14198	"ENST00000251775"	"ENSG00000114520"	"SNX4"	0.0244954842181725	0.0885619239250058	-0.172790349417018	0.0768207213296958	6.23972114613499	0.014374534131387	0.00357775087893567	0.00319422746592738	0.0052743839594865	0.0052743839594865
"14202"	14202	"ENST00000493863"	NA	NA	0.0245034887624835	0.0885700034840336	-0.984515992263814	0.437729662476191	3.56145257210243	0.357940697796643	0.0322458549031586	0.0517031152089453	0.255165031214122	0.255165031214122
"14207"	14207	"ENST00000376561"	"ENSG00000085733"	"CTTN"	0.0245550516386688	0.0887210467175438	-0.419706356272427	0.186674577628456	6.18775266087133	0.0946629051679578	0.0358597587420152	0.0164113381571282	0.00543721045052088	0.0164113381571282
"14208"	14208	"ENST00000494143"	"ENSG00000156521"	"TYSND1"	0.024563457293827	0.0887451710168023	-0.760224710338347	0.338148209116511	4.03030354011714	0.198123142381211	0.0708129518695231	-0.0398871277213924	0.100703365123532	0.100703365123532
"14212"	14212	"ENST00000496619"	"ENSG00000079277"	"MKNK1"	0.0245993127178292	0.0888496988764147	-2.66819832232502	1.18711237574984	2.07348147359961	2.82700942383478	1.23911257216954	-0.375081650097831	0.87474111681811	0.87474111681811
"14216"	14216	"ENST00000444254"	"ENSG00000184216"	"IRAK1"	0.02462960919142	0.0889340953161206	-1.67970411923478	0.747477636478813	2.78558777944363	0.947633258363679	0.177630350808841	-0.0511160009195937	0.660453874745087	0.660453874745087
"14217"	14217	"ENST00000581920"	"ENSG00000176890"	"TYMS"	0.0246315862329113	0.0889349781604982	-0.485811121138981	0.216191616842446	4.99203462957264	0.0974104762356731	0.0496340255244829	-0.0163755972632587	0.0204741972649439	0.0204741972649439
"14218"	14218	"ENST00000558098"	"ENSG00000015171"	"ZMYND11"	0.0246351742831357	0.0889354220621647	-3.16211367359981	1.4072126435095	1.40605646895138	3.68770773148338	2.01889125027729	-1.15886766771065	0.951479885802197	0.951479885802197
"14219"	14219	"ENST00000495356"	"ENSG00000067829"	"IDH3G"	0.0246350387663125	0.0889354220621647	-3.11551524886737	1.38647397403004	1.62973540257268	3.86975423462151	1.93895747282223	-0.741677904267248	0.944507648171741	0.944507648171741
"14222"	14222	"ENST00000347739"	"ENSG00000120889"	"TNFRSF10B"	0.0246594712692316	0.088971341553381	-2.12166187016715	0.944347613575629	3.05154701659559	1.36275016752634	0.801036608543821	-0.785642308381324	0.536652014355158	0.536652014355158
"14223"	14223	"ENST00000382452"	"ENSG00000071127"	"WDR1"	0.0246571721630076	0.088971341553381	-3.55992277504787	1.58448941828039	2.66065961821124	6.81464310926241	2.83226531990959	0.93364475505423	0.706184465908836	0.93364475505423
"14224"	14224	"ENST00000459688"	"ENSG00000146648"	"EGFR"	0.0246553767263572	0.088971341553381	-0.207015888579476	0.0921397475224409	5.63918313286478	0.0156347596059161	0.0042303001480694	-0.000757692437305388	0.00850429946217933	0.00850429946217933
"14225"	14225	"ENST00000395422"	"ENSG00000106153"	"CHCHD2"	0.0246564550343469	0.088971341553381	-0.237651861276537	0.105776165288219	9.8112738577843	0.0186586151077461	5.92834673654327e-05	0.0020845827292416	0.0167236122472554	0.0167236122472554
"14234"	14234	"ENST00000400266"	"ENSG00000101557"	"USP14"	0.0247379800921797	0.0892124486505386	-2.90319054404086	1.29291000357603	3.28464465409423	4.53449413331883	0.891163529286446	1.616260886734	0.402430767051832	1.616260886734
"14235"	14235	"ENST00000496442"	"ENSG00000143476"	"DTL"	0.0247510098106971	0.0892531672358766	-2.55600039924162	1.13839495401294	1.67080662475643	3.51507309786353	0.620628389342721	1.32328621764045	0.940897602210392	1.32328621764045
"14236"	14236	"ENST00000323213"	"ENSG00000149100"	"EIF3M"	0.0247629509507697	0.0892827418033036	-0.297696544667148	0.132599483730072	5.58666391320049	0.0292709393976788	0.0173592927020767	-0.0140043307200129	0.00901464192614558	0.00901464192614558
"14237"	14237	"ENST00000447541"	"ENSG00000164062"	"APEH"	0.0247644291630062	0.0892827418033036	-2.51668961591154	1.12099106618441	1.57163171301742	3.39632616172956	0.936585825556031	0.933674393042063	0.948345630141851	0.948345630141851
"14239"	14239	"ENST00000547772"	"ENSG00000089159"	"PXN"	0.0247768499810245	0.0893212489097513	-1.50058787197689	0.66845373231254	3.18588338276399	0.71107767866609	0.210140334415889	-0.165704721654825	0.460105253947959	0.460105253947959
"14242"	14242	"ENST00000378078"	"ENSG00000107185"	"RGP1"	0.0248131713177926	0.0894333457439214	-0.141840492948312	0.0632003553813065	6.54367270124283	0.00756223304879315	0.00148634722488332	0.000421922046175586	0.00450508015560183	0.00450508015560183
"14244"	14244	"ENST00000374724"	"ENSG00000070214"	"SLC44A1"	0.0248792705237581	0.0896527002123939	-2.4532364445977	1.09359733769904	2.45757747721394	3.09582156912212	1.0253135022793	0.587575064209961	0.768619203254338	0.768619203254338
"14246"	14246	"ENST00000533523"	"ENSG00000254505"	"CHMP4A"	0.0248875702764038	0.0896763131705994	-2.67662274092337	1.19324639192952	1.42716887722005	2.97239127564773	1.18405784103264	-0.155184732933527	0.951697586746569	0.951697586746569
"14248"	14248	"ENST00000373670"	"ENSG00000056586"	"RC3H2"	0.0249084751650252	0.089736058709852	-0.203834344623154	0.0908830919934583	5.93787720998506	0.0223762157067347	0.00282107489029584	0.00956852972514127	0.00645079781331565	0.00956852972514127
"14261"	14261	"ENST00000497424"	"ENSG00000125779"	"PANK2"	0.0249487221069482	0.0898021038632541	-0.431987337123919	0.192662630958318	4.57966997675732	0.0796352368453368	0.0163031632304679	0.0132609855379231	0.0393751708212035	0.0393751708212035
"14264"	14264	"ENST00000602447"	"ENSG00000136813"	"ECPAS"	0.0249749980190718	0.0898766804597824	-2.28294606383352	1.01835892480505	1.46087845534505	2.07030477980635	0.603902265533741	0.0295376853343324	0.951680084061399	0.951680084061399
"14267"	14267	"ENST00000368291"	"ENSG00000093144"	"ECHDC1"	0.0249885352624113	0.089903234133902	-3.22523232467739	1.43882103100718	2.05502436055722	5.60488421556546	1.51795541467367	1.5873535242292	0.879124253948957	1.5873535242292
"14271"	14271	"ENST00000324266"	"ENSG00000171853"	"TRAPPC12"	0.0250130346810064	0.0899578992675274	-0.413514505665805	0.184505735487706	5.24249081111403	0.0921491136322415	0.0333361903645898	0.0177273592771993	0.0140921760663054	0.0177273592771993
"14274"	14274	"ENST00000585747"	"ENSG00000066926"	"FECH"	0.0250179178247418	0.0899691577539336	-2.27179258955503	1.01368358669266	2.02001610836787	2.78137776770326	0.495664886843717	1.04566673405142	0.887039806976579	1.04566673405142
"14275"	14275	"ENST00000623436"	"ENSG00000274333"	"CU633967.1"	0.0250249898179465	0.0899882856276587	-2.18910258738735	0.976834547974573	3.64869716414478	1.51920934753349	1.21464594621524	-1.11269806358813	0.21666265495979	0.21666265495979
"14277"	14277	"ENST00000252445"	"ENSG00000130165"	"ELOF1"	0.0250296006397921	0.0899922574799894	-0.167324807716729	0.0746670555551806	6.89926349335952	0.0150894804055685	0.00115741992233116	0.00720533385558949	0.00391489594091605	0.00720533385558949
"14278"	14278	"ENST00000582707"	"ENSG00000101557"	"USP14"	0.0250409734565996	0.0900233692155887	-2.50668779970442	1.11867248128764	3.70087227903674	3.3867588620244	0.454558227301354	1.42258395328402	0.195803640112583	1.42258395328402
"14280"	14280	"ENST00000456356"	"ENSG00000231864"	"AL807752.3"	0.0250465250307539	0.0900341892772171	-3.20725443072455	1.43137267554567	3.52096225028111	5.54453757857922	0.609314744868816	2.46392685957936	0.274513792532304	2.46392685957936
"14285"	14285	"ENST00000389010"	"ENSG00000138756"	"BMP2K"	0.0250814179444106	0.0901322254448789	-0.884454257264427	0.394819840510143	4.05114866391924	0.280116932037013	0.137209237049259	-0.0804103219504309	0.0966148226414233	0.0966148226414233
"14290"	14290	"ENST00000618402"	"ENSG00000274047"	"SYNRG"	0.0251094453049467	0.0901972040863208	-1.09317174935021	0.488085250065383	4.55910821043572	0.391822326023944	0.316643081385583	-0.274999351447174	0.0406977356114982	0.0406977356114982
"14297"	14297	"ENST00000192788"	"ENSG00000065060"	"UHRF1BP1"	0.0251744037427433	0.0903862693517871	-0.159164722257593	0.0710964345050221	6.16663982998226	0.0104901470033181	0.00207490007745875	0.00153775537243775	0.00550715442153159	0.00550715442153159
"14299"	14299	"ENST00000367820"	"ENSG00000112339"	"HBS1L"	0.0251817530609803	0.0904000103592028	-2.52336500915648	1.12720518488755	1.7888921970297	2.46344035815499	0.97861727659091	-0.287080942435405	0.927270016665149	0.927270016665149
"14301"	14301	"ENST00000552461"	"ENSG00000089157"	"RPLP0"	0.0251873822292334	0.0904075732180274	-1.03377497236479	0.46181249882967	3.5367493524311	0.330147798677225	0.0530437218033014	-0.0411179835146994	0.266862454309655	0.266862454309655
"14302"	14302	"ENST00000251334"	"ENSG00000108506"	"INTS2"	0.0252048270747534	0.0904638640330892	-2.18693829302499	0.977075549140022	1.8174208310278	2.36021051154078	0.508674564715376	0.648076413148457	0.923340378375538	0.923340378375538
"14306"	14306	"ENST00000480286"	"ENSG00000112651"	"MRPL2"	0.0252660456458638	0.090657970175973	-0.237232710003032	0.106034766902696	5.60481122360309	0.0293845793969772	0.00803320459817112	0.0075927601372821	0.00883185308999252	0.00883185308999252
"14308"	14308	"ENST00000453712"	"ENSG00000138698"	"RAP1GDS1"	0.025273848962314	0.0906735543006361	-1.11235283858263	0.497209563086953	4.67476518059355	0.405490514766842	0.337025679487956	-0.294160850092968	0.0338003449497216	0.0338003449497216
"14309"	14309	"ENST00000292180"	"ENSG00000160688"	"FLAD1"	0.025280972323888	0.090692771775094	-2.57443111826003	1.15079865751257	2.85753124088902	3.57751373495898	0.197527410874597	1.78897891432452	0.630807421205282	1.78897891432452
"14312"	14312	"ENST00000367006"	"ENSG00000117625"	"RCOR3"	0.0253071960518403	0.0907678163592136	-0.730530394075225	0.326613581003844	4.11853740653271	0.252653741210378	0.075282472832204	0.0404067074303807	0.0847321741120279	0.0847321741120279
"14314"	14314	"ENST00000262394"	"ENSG00000109046"	"WSB1"	0.025355666774297	0.0909226047403571	-0.489983699257669	0.21913986175721	4.73377440089809	0.125793464818857	0.0412797039589577	0.0259306174877781	0.0307537145574962	0.0307537145574962
"14316"	14316	"ENST00000346183"	"ENSG00000072736"	"NFATC3"	0.0253782904667697	0.090991018107161	-0.483109612374213	0.216098864070254	5.11120739754239	0.0785458140740012	0.0529690196993265	-0.0423098386949606	0.0170790588793545	0.0170790588793545
"14318"	14318	"ENST00000309324"	"ENSG00000174917"	"MICOS13"	0.0253814951289681	0.0909961522531214	-0.166279718677197	0.074379898490683	6.19608504485964	0.0134668999931469	0.00288831941186522	0.00357695126330568	0.00541023453736125	0.00541023453736125
"14324"	14324	"ENST00000310053"	"ENSG00000071794"	"HLTF"	0.0254659762478885	0.0912607855875881	-0.331124695851229	0.148203301567578	6.88866282624446	0.0390329710684908	0.0290188786282525	-0.0213440013686023	0.00392744926504311	0.00392744926504311
"14325"	14325	"ENST00000623063"	"ENSG00000239900"	"ADSL"	0.0254702786822954	0.0912679744403452	-0.532651894795195	0.238408919471439	4.37789778685121	0.128285240862498	0.0308377960308129	0.0231244896614679	0.0544204232944959	0.0544204232944959
"14326"	14326	"ENST00000261183"	"ENSG00000091039"	"OSBPL8"	0.0254769656711973	0.0912679744403452	-1.22454880114984	0.548119032732726	5.08044497529751	0.65457271801796	0.432763968748119	-0.176867983624732	0.0178877423176697	0.0178877423176697
"14327"	14327	"ENST00000611266"	"ENSG00000091039"	"OSBPL8"	0.0254769656711973	0.0912679744403452	-1.22454880114984	0.548119032732726	5.08044497529751	0.65457271801796	0.432763968748119	-0.176867983624732	0.0178877423176697	0.0178877423176697
"14328"	14328	"ENST00000409184"	"ENSG00000082438"	"COBLL1"	0.0254771450735357	0.0912679744403452	-0.400126544986441	0.179100450974689	4.94321549946977	0.0835603175809974	0.0260309262236823	0.0183815012515195	0.0220845310853234	0.0220845310853234
"14331"	14331	"ENST00000591446"	"ENSG00000167470"	"MIDN"	0.0255251144248185	0.0914220039038144	-2.94018658664078	1.3164848489299	3.16479007866719	4.55846853571253	2.12728926398418	0.329034969058104	0.472409272208802	0.472409272208802
"14334"	14334	"ENST00000270190"	"ENSG00000142197"	"DOP1B"	0.0255472402487302	0.0914735883320866	-2.0114393515764	0.900768505873708	1.5560094109535	1.30619486552207	0.267947600921266	-0.152412118419954	0.949128250839663	0.949128250839663
"14336"	14336	"ENST00000448254"	"ENSG00000101181"	"MTG2"	0.0255455909616578	0.0914735883320866	-0.749404022955269	0.335596487391325	4.18660985938703	0.26931217518486	0.0942888748581249	0.0317489480148734	0.0746486286659691	0.0746486286659691
"14345"	14345	"ENST00000255674"	"ENSG00000176225"	"RTTN"	0.0255837693799747	0.0915486963968532	-2.90246657741899	1.30011318993444	3.18916997894674	4.55564683788011	0.839540397424733	1.69590106253754	0.45818419606865	1.69590106253754
"14347"	14347	"ENST00000486828"	"ENSG00000196923"	"PDLIM7"	0.0255973713904965	0.0915846008375944	-0.74528775168438	0.33387045707245	4.54415024281667	0.254213969664828	0.125516568682041	-0.0160442939050397	0.0416876544766093	0.0416876544766093
"14348"	14348	"ENST00000433341"	"ENSG00000185721"	"DRG1"	0.025645220968995	0.0917494063828025	-1.69115575712895	0.757841635869031	4.34930608880687	1.20444380205371	0.804524441079793	-0.37147261158905	0.0569614765051798	0.0569614765051798
"14349"	14349	"ENST00000373548"	"ENSG00000116478"	"HDAC1"	0.0256508280968719	0.0917566765065247	-0.119528298834369	0.0535651203012936	7.63870088333857	0.00505645792244448	0.000616031052672559	0.000346911017043738	0.00368780211666552	0.00368780211666552
"14350"	14350	"ENST00000505458"	"ENSG00000109320"	"NFKB1"	0.0256491189733817	0.0917566765065247	-1.84340246913129	0.826088324350726	5.03406419081541	1.27359989693897	1.00443877988303	-0.686738657409065	0.0191940995598586	0.0191940995598586
"14354"	14354	"ENST00000506310"	"ENSG00000169223"	"LMAN2"	0.0256748689859193	0.0918170805897457	-0.762495186135234	0.341758352636667	4.67803851414438	0.286262317461674	0.141574708034325	-0.00177140203700843	0.0336234493610676	0.0336234493610676
"14356"	14356	"ENST00000394222"	"ENSG00000169379"	"ARL13B"	0.0257010654597254	0.0918979584967001	-1.75413069871381	0.78635916286521	3.52210455668424	0.960778082590811	0.653585454132852	-0.606478291458158	0.27395564540026	0.27395564540026
"14358"	14358	"ENST00000447611"	"ENSG00000140525"	"FANCI"	0.0257337440990544	0.0920019885842501	-2.93469095338445	1.31588312349982	1.78676534463772	4.03486563467656	1.66977014627563	0.144157775116382	0.92755244579182	0.92755244579182
"14361"	14361	"ENST00000297661"	"ENSG00000165006"	"UBAP1"	0.0257684965240228	0.0921005753774641	-0.457365098240555	0.205125617468921	6.66954291207528	0.113246672656985	0.00912401603099417	0.0539907623820149	0.00425425170291068	0.0539907623820149
"14366"	14366	"ENST00000414294"	"ENSG00000142230"	"SAE1"	0.0257835229751931	0.0921283274477825	-1.67884816496677	0.753030121008701	3.36770556989936	1.09382933524197	0.495475360863801	-0.185137877190943	0.355106183855767	0.355106183855767
"14368"	14368	"ENST00000312010"	"ENSG00000055483"	"USP36"	0.0257876553377535	0.0921305626251087	-3.35933869731128	1.50683892572018	2.60687739748134	6.11022320265458	1.80773540654853	1.5981099155498	0.723915399751101	1.5981099155498
"14370"	14370	"ENST00000508502"	"ENSG00000138674"	"SEC31A"	0.0257961092140492	0.0921479386343474	-3.81814573071561	1.71273553602058	2.99902362652623	7.89362666591179	2.94885897132463	1.45133555319694	0.564524474186079	1.45133555319694
"14371"	14371	"ENST00000539785"	"ENSG00000186111"	"PIP5K1C"	0.0258033210157254	0.0921672865061039	-0.879079480704098	0.394354751122998	3.76554530694298	0.339944787654429	0.0610419925530923	0.0740962169918251	0.17223151204683	0.17223151204683
"14373"	14373	"ENST00000393250"	"ENSG00000091039"	"OSBPL8"	0.0258140679303545	0.0921928431782478	-2.35572839424899	1.05685553415799	1.90852369872734	1.83110779434487	0.766489165118883	-0.558650522489384	0.90892626500166	0.90892626500166
"14379"	14379	"ENST00000440940"	"ENSG00000124275"	"MTRR"	0.0258699762194804	0.0923539619791618	-0.713547504061472	0.320240971458582	5.30778625511179	0.234704607347649	0.140976578760854	-0.038527084783426	0.0128548409402506	0.0128548409402506
"14381"	14381	"ENST00000620195"	"ENSG00000170100"	"ZNF778"	0.0258832509685429	0.092394803273077	-0.407714906603124	0.182999288355838	4.59197930019069	0.0569055719444299	0.0116289855467487	-0.00283381251610887	0.0386041237613659	0.0386041237613659
"14383"	14383	"ENST00000320248"	"ENSG00000176595"	"KBTBD11"	0.0258956313949818	0.09241983944707	-3.41987082464369	1.53510714685179	2.89159843335292	6.33651967995326	1.98461458328287	1.55021634519028	0.615856306853424	1.55021634519028
"14385"	14385	"ENST00000217159"	"ENSG00000101187"	"SLCO4A1"	0.0259574437882172	0.0926275637495144	-1.81378635978481	0.814508433979945	4.5907508924229	1.12794033742839	0.956455599661166	-0.780213037478717	0.0386803838755271	0.0386803838755271
"14389"	14389	"ENST00000529458"	"ENSG00000160613"	"PCSK7"	0.025984620372899	0.0926987652360588	-2.50608980880184	1.12560323682432	1.21423285344986	2.43348739888876	0.958357100955186	-0.27168015101191	0.942116869168878	0.942116869168878
"14390"	14390	"ENST00000527343"	"ENSG00000110651"	"CD81"	0.0260025331525483	0.0927562218058796	-3.54366554849206	1.59181881217004	2.63969760705003	6.80793421280499	2.08897535414562	1.71185534202204	0.713220466023345	1.71185534202204
"14391"	14391	"ENST00000376452"	"ENSG00000120549"	"KIAA1217"	0.0260083957316345	0.09277068790885	-2.49604229078115	1.12126928575323	1.41842903187451	2.82447358259628	0.934238600213184	0.260018209019169	0.951628616547145	0.951628616547145
"14392"	14392	"ENST00000343137"	"ENSG00000116731"	"PRDM2"	0.0260146659862691	0.0927866060594196	-4.09659098172827	1.84034334914872	3.17792748898805	9.09885367278033	0.72283658649033	4.35745887764357	0.464751744286276	4.35745887764357
"14394"	14394	"ENST00000526394"	"ENSG00000166181"	"API5"	0.0260230664826034	0.0928036715773931	-2.32448038003237	1.04430318266156	1.0750330707749	2.09017044328854	0.707076932114663	-0.120567266937276	0.928776773860932	0.928776773860932
"14397"	14397	"ENST00000256458"	"ENSG00000134070"	"IRAK2"	0.0260491518757542	0.0928774597663946	-0.888489105148866	0.399235138971718	3.66668218765239	0.325149220996137	0.0297961868522861	0.0806105056547982	0.209286857432364	0.209286857432364
"14399"	14399	"ENST00000425075"	"ENSG00000031003"	"FAM13B"	0.0260616126082084	0.0929088616157063	-1.55487190387555	0.698726996794551	3.11387148519747	1.04427408177244	0.230535636027062	0.168196977140397	0.501793488047236	0.501793488047236
"14401"	14401	"ENST00000622317"	"ENSG00000151131"	"C12orf45"	0.0260770603079161	0.0929510214378133	-0.490974028354044	0.220656312416042	4.36552947988999	0.110563739709844	0.0175278320792154	0.0302810313637655	0.0555059802343537	0.0555059802343537
"14402"	14402	"ENST00000451830"	"ENSG00000197548"	"ATG7"	0.0260838337879656	0.0929625609291869	-1.80913934660383	0.81311046482994	2.47794304388201	1.24953176432926	0.228904583743924	0.105640680881348	0.762818358280017	0.762818358280017
"14406"	14406	"ENST00000392542"	"ENSG00000111445"	"RFC5"	0.0260961948656073	0.0929869411940408	-0.419391941937215	0.188509631934612	5.22111132131149	0.0954099378871081	0.0128064292213267	0.0404973927768578	0.0145310380507253	0.0404973927768578
"14410"	14410	"ENST00000368485"	"ENSG00000160712"	"IL6R"	0.0261201345997369	0.0930498950392681	-0.705543342029063	0.317180674473244	3.91414356385892	0.165079042307071	0.0235099809583478	-0.00383295588008515	0.127395389430605	0.127395389430605
"14411"	14411	"ENST00000529221"	"ENSG00000149292"	"TTC12"	0.0261350734734297	0.093093164356262	-0.804593289009063	0.36174522628423	4.11992221269573	0.216231752057143	0.111780935800565	-0.084255130998544	0.0845084773085781	0.0845084773085781
"14413"	14413	"ENST00000566007"	"ENSG00000168488"	"ATXN2L"	0.02614192815446	0.0931046594064205	-2.12905065728228	0.957265259465634	1.90369269356394	2.08351097948075	0.464769575948652	0.439797885424506	0.909765589521059	0.909765589521059
"14414"	14414	"ENST00000321169"	"ENSG00000131373"	"HACL1"	0.0261526984242498	0.0931236345389559	-1.23993659614602	0.557541298155327	4.07881595692611	0.702044474728076	0.374783328202794	-0.0737687707160115	0.0914951205202975	0.0914951205202975
"14415"	14415	"ENST00000347486"	"ENSG00000109111"	"SUPT6H"	0.0261504169460716	0.0931236345389559	-0.646375624872179	0.290640353546661	6.12177704372523	0.226706612660343	0.0304829353722	0.0962247872923917	0.00566389511644267	0.0962247872923917
"14423"	14423	"ENST00000283875"	"ENSG00000153767"	"GTF2E1"	0.0262622669462081	0.0934683967886538	-0.227707721782635	0.102464362009943	5.4184371380177	0.0180725025830378	0.00467142595078995	-0.00152485018178175	0.0110769922723671	0.0110769922723671
"14424"	14424	"ENST00000329623"	"ENSG00000157617"	"C2CD2"	0.0262675389081487	0.0934806785380679	-3.57897218435408	1.61052940930821	2.11436972418739	5.3509842840829	3.02620351695933	-1.14086387299827	0.864503950410664	0.864503950410664
"14425"	14425	"ENST00000461451"	NA	NA	0.0262780576163643	0.0935116293631343	-1.16317058401219	0.523460815075286	3.34357586512257	0.457274073317631	0.0423561327403492	0.0218742810899654	0.368660704638575	0.368660704638575
"14426"	14426	"ENST00000425464"	"ENSG00000223639"	"CLIC1"	0.0263066863082402	0.0935681001645362	-0.162149786228981	0.0729860609034048	6.72808820762843	0.014280124055666	0.00127699821384355	0.00671344941544973	0.00415388368603052	0.00671344941544973
"14427"	14427	"ENST00000418285"	"ENSG00000226417"	"CLIC1"	0.0263066863082402	0.0935681001645362	-0.162149786228981	0.0729860609034048	6.72808820762843	0.014280124055666	0.00127699821384355	0.00671344941544973	0.00415388368603052	0.00671344941544973
"14428"	14428	"ENST00000456863"	"ENSG00000226651"	"CLIC1"	0.0263066863082402	0.0935681001645362	-0.162149786228981	0.0729860609034048	6.72808820762843	0.014280124055666	0.00127699821384355	0.00671344941544973	0.00415388368603052	0.00671344941544973
"14429"	14429	"ENST00000422167"	"ENSG00000226248"	"CLIC1"	0.0263066863082402	0.0935681001645362	-0.162149786228981	0.0729860609034048	6.72808820762843	0.014280124055666	0.00127699821384355	0.00671344941544973	0.00415388368603052	0.00671344941544973
"14430"	14430	"ENST00000400052"	"ENSG00000206394"	"CLIC1"	0.0263066863082402	0.0935681001645362	-0.162149786228981	0.0729860609034048	6.72808820762843	0.014280124055666	0.00127699821384355	0.00671344941544973	0.00415388368603052	0.00671344941544973
"14432"	14432	"ENST00000375784"	"ENSG00000213719"	"CLIC1"	0.0263066863082402	0.0935681001645362	-0.162149786228981	0.0729860609034048	6.72808820762843	0.014280124055666	0.00127699821384355	0.00671344941544973	0.00415388368603052	0.00671344941544973
"14433"	14433	"ENST00000281455"	"ENSG00000151726"	"ACSL1"	0.0263104910227554	0.0935751489766562	-0.528021244998837	0.237676332794751	6.30788927365645	0.15142997755595	0.0137757320765285	0.0709593266796137	0.00507836664747676	0.0709593266796137
"14434"	14434	"ENST00000332598"	"ENSG00000184840"	"TMED9"	0.0263185450063414	0.0935973085953664	-0.119002815051295	0.053569186369596	7.85060886818449	0.00572328553292689	0.00044987416409729	0.00139360650576162	0.00385461242835348	0.00385461242835348
"14438"	14438	"ENST00000252936"	"ENSG00000130640"	"TUBGCP2"	0.0263544268194844	0.0936989498197654	-0.333755243165661	0.15027597097615	6.51167094734076	0.0526236056734555	0.0292979631433594	-0.00529066692925348	0.00457633803587744	0.00457633803587744
"14440"	14440	"ENST00000292430"	"ENSG00000160886"	"LY6K"	0.0263705883019667	0.0937434237338333	-0.16165397165765	0.0727938130944618	6.27587740819157	0.0136797957555401	0.00278025803156249	0.00451998420560315	0.00516815080568468	0.00516815080568468
"14446"	14446	"ENST00000522385"	"ENSG00000113575"	"PPP2CA"	0.0264143828374018	0.0938601065907179	-1.5998508621576	0.720632572017154	4.02136071455312	1.39103039896639	0.540425747004503	0.238541208773584	0.1025199204078	0.238541208773584
"14453"	14453	"ENST00000457404"	"ENSG00000138777"	"PPA2"	0.0264840572493704	0.0940555989155031	-1.81218088120197	0.816651132082138	3.71049212984452	1.48406008003122	0.808241144715961	-0.184665874499665	0.192137462580596	0.192137462580596
"14455"	14455	"ENST00000377911"	"ENSG00000148484"	"RSU1"	0.0264990964535135	0.0940959891499555	-0.327388724748486	0.147550947267656	5.01764509854332	0.0366477690327449	0.0129740030261798	-0.00735805814491323	0.0196829200331941	0.0196829200331941
"14458"	14458	"ENST00000395698"	"ENSG00000025770"	"NCAPH2"	0.0265086420773673	0.0941038461352295	-1.28828648346721	0.580655016900276	3.3444075386538	0.548307185468357	0.137549863994159	-0.0745466559653321	0.36819050898303	0.36819050898303
"14461"	14461	"ENST00000455393"	"ENSG00000092203"	"TOX4"	0.0265268967590818	0.0941616680239334	-0.513664390701012	0.23154620380616	5.86762985781753	0.143491705278725	0.00815576793573171	0.0722646988098337	0.00682991401818488	0.0722646988098337
"14462"	14462	"ENST00000262210"	"ENSG00000104218"	"CSPP1"	0.0265285989823526	0.0941616680239334	-0.23621788928905	0.106481922051874	5.36511695510258	0.0203137141195114	0.00512072780840233	-0.00065316936657802	0.0118868717773896	0.0118868717773896
"14465"	14465	"ENST00000482998"	"ENSG00000161179"	"YDJC"	0.026553493393805	0.0942304820525959	-3.22019229237687	1.4518321821003	1.53914064836782	3.92451316484567	2.21186856012006	-1.19484150401924	0.949856467353136	0.949856467353136
